row_number,id,year,age,race,sex,education,party_id,religious_activity,ab_any,ab_defect,ab_no_more,ab_health,ab_poor,ab_rape,ab_single,hispanic
14036,56,1983,34,White,Female,12,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14037,57,1983,25,White,Female,12,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14038,58,1983,57,Black,Female,12,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14039,59,1983,34,White,Female,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14040,60,1983,34,Black,Female,11,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
14041,61,1983,36,White,Male,16,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14042,62,1983,27,White,Male,16,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14043,63,1983,71,White,Female,11,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14044,64,1983,69,White,Female,12,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14045,65,1983,61,White,Female,12,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14046,66,1983,64,White,Female,12,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14047,67,1983,33,Black,Male,12,Not Str Democrat,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA
14048,68,1983,54,Black,Male,12,Independent,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14049,69,1983,38,Black,Male,14,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14050,70,1983,57,Black,Female,18,Not Str Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14051,71,1983,40,Black,Male,12,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14052,72,1983,64,Black,Male,14,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14053,73,1983,50,Black,Female,14,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14054,74,1983,25,White,Female,10,Not Str Republican,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
14055,75,1983,21,Black,Female,10,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
14056,76,1983,59,White,Female,11,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14057,77,1983,39,White,Male,9,"Ind,Near Rep",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14058,78,1983,58,White,Female,12,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14059,79,1983,38,White,Female,14,Not Str Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14060,80,1983,62,White,Male,9,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
14061,81,1983,45,White,Female,16,Not Str Republican,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14062,82,1983,70,White,Male,12,Strong Republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14063,83,1983,32,White,Male,14,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14064,84,1983,40,Black,Female,13,Other Party,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14065,85,1983,34,Black,Male,12,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14066,86,1983,25,Black,Female,12,Strong Democrat,NA,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14068,88,1983,26,White,Female,12,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA
14069,89,1983,33,White,Female,13,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14070,90,1983,77,White,Male,10,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14071,91,1983,58,White,Female,13,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14072,92,1983,34,White,Female,12,Not Str Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14073,93,1983,31,White,Male,15,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14074,94,1983,83,White,Female,4,Not Str Democrat,NA,FALSE,TRUE,NA,TRUE,NA,TRUE,NA,NA
14075,95,1983,26,White,Male,13,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14076,96,1983,36,White,Male,12,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14077,97,1983,58,White,Male,10,Strong Democrat,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
14078,98,1983,67,White,Male,12,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14079,99,1983,77,White,Male,7,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14080,100,1983,25,White,Female,12,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14081,101,1983,28,White,Female,15,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
14082,102,1983,65,White,Female,12,Strong Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14083,103,1983,28,White,Male,16,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
14084,104,1983,34,White,Female,11,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14085,105,1983,81,White,Male,18,Strong Republican,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
14086,106,1983,34,White,Female,14,Strong Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14087,107,1983,35,Black,Female,13,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14088,108,1983,34,White,Male,11,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14089,109,1983,26,White,Male,14,Not Str Republican,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
14090,110,1983,37,White,Female,16,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14091,111,1983,58,White,Female,10,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14092,112,1983,52,White,Male,18,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14093,113,1983,27,White,Female,19,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14094,114,1983,44,White,Male,14,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14095,115,1983,81,White,Female,12,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA
14096,116,1983,70,White,Female,16,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14097,117,1983,57,White,Female,13,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
14098,118,1983,78,White,Male,16,Strong Republican,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
14099,119,1983,49,White,Female,17,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14100,120,1983,78,White,Male,16,Strong Republican,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
14101,121,1983,31,White,Male,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14102,122,1983,56,White,Male,11,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14103,123,1983,51,White,Female,11,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14104,124,1983,56,White,Male,12,Not Str Republican,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14105,125,1983,26,White,Female,14,Independent,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14106,126,1983,48,White,Female,12,Strong Republican,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14107,127,1983,48,White,Female,11,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14108,128,1983,57,White,Male,8,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14109,129,1983,73,White,Male,8,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14110,130,1983,61,White,Female,7,Strong Republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
14111,131,1983,66,White,Male,8,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
14114,134,1983,37,White,Male,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14115,135,1983,50,Black,Female,14,Strong Democrat,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14116,136,1983,30,Black,Male,15,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14117,137,1983,55,White,Male,12,Strong Democrat,NA,FALSE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,NA
14118,138,1983,22,White,Female,14,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
14119,139,1983,29,White,Male,14,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14120,140,1983,28,White,Female,12,Not Str Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14121,141,1983,86,White,Female,4,"Ind,Near Dem",NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
14122,142,1983,68,Black,Male,8,Independent,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
14123,143,1983,61,White,Male,12,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14124,144,1983,62,White,Female,12,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14125,145,1983,40,White,Female,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14126,146,1983,60,White,Female,12,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14127,147,1983,60,White,Female,12,Not Str Republican,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
14128,148,1983,58,White,Female,14,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14129,149,1983,81,White,Female,12,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14130,150,1983,25,White,Female,15,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14131,151,1983,72,White,Female,16,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
14132,152,1983,76,White,Female,9,Strong Democrat,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
14133,153,1983,58,White,Male,12,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14134,154,1983,28,White,Female,12,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14135,155,1983,23,White,Male,11,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14137,157,1983,25,White,Male,14,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14138,158,1983,27,White,Female,14,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14139,159,1983,82,White,Male,16,Strong Republican,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14141,161,1983,30,White,Female,14,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14142,162,1983,26,White,Female,15,"Ind,Near Dem",NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14143,163,1983,37,White,Female,12,Not Str Republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14145,165,1983,64,Black,Female,11,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
14146,166,1983,65,Black,Female,12,Strong Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14147,167,1983,56,Black,Female,11,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14148,168,1983,27,White,Female,13,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14149,169,1983,48,White,Female,7,Not Str Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14150,170,1983,22,White,Male,11,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14151,171,1983,52,White,Male,8,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
14152,172,1983,31,White,Female,15,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14153,173,1983,27,White,Male,8,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
14154,174,1983,37,White,Female,12,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14155,175,1983,25,White,Male,16,Not Str Republican,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14156,176,1983,25,White,Female,16,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
14157,177,1983,23,White,Female,16,Not Str Republican,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14158,178,1983,70,White,Female,13,Independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14160,180,1983,35,White,Female,16,"Ind,Near Rep",NA,TRUE,TRUE,FALSE,TRUE,NA,TRUE,NA,NA
14161,181,1983,60,White,Male,14,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,NA
14162,182,1983,46,White,Female,10,Independent,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14163,183,1983,27,White,Male,14,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14164,184,1983,37,White,Male,16,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14165,185,1983,26,White,Male,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14166,186,1983,69,White,Female,12,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
14167,187,1983,61,White,Female,13,Strong Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14168,188,1983,65,White,Male,12,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14169,189,1983,46,White,Female,12,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14172,192,1983,45,Black,Female,11,Not Str Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14173,193,1983,28,Black,Female,14,Strong Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14174,194,1983,41,Black,Male,12,"Ind,Near Dem",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14175,195,1983,82,Black,Female,4,Strong Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
14176,196,1983,38,White,Male,13,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14177,197,1983,59,White,Female,14,Not Str Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14178,198,1983,28,White,Female,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14179,199,1983,56,White,Male,8,Strong Republican,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
14180,200,1983,26,White,Female,13,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14181,201,1983,48,White,Female,16,Independent,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14182,202,1983,23,White,Male,16,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14183,203,1983,33,White,Male,13,"Ind,Near Dem",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
14184,204,1983,29,White,Female,16,Strong Republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14185,205,1983,36,White,Male,11,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14187,207,1983,40,White,Female,12,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14188,208,1983,56,White,Male,12,Strong Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14189,209,1983,30,White,Female,18,Independent,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14190,210,1983,30,White,Male,12,Other Party,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14191,211,1983,25,White,Female,12,"Ind,Near Dem",NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14192,212,1983,28,White,Male,12,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14193,213,1983,45,White,Female,12,Other Party,NA,FALSE,NA,FALSE,TRUE,FALSE,NA,FALSE,NA
14194,214,1983,69,White,Female,11,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14195,215,1983,32,White,Male,14,Other Party,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14196,216,1983,61,White,Female,12,Strong Democrat,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA
14197,217,1983,38,White,Male,18,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14198,218,1983,49,White,Female,12,"Ind,Near Rep",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
14199,219,1983,41,White,Female,14,"Ind,Near Rep",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14200,220,1983,24,White,Male,11,Strong Republican,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14201,221,1983,50,White,Male,15,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14202,222,1983,46,White,Female,12,Not Str Republican,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
14203,223,1983,21,White,Female,10,"Ind,Near Rep",NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14204,224,1983,70,White,Male,11,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA
14206,226,1983,32,White,Female,16,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14207,227,1983,82,White,Female,8,Not Str Republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14208,228,1983,28,White,Female,9,Not Str Democrat,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
14209,229,1983,36,White,Male,12,"Ind,Near Dem",NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14210,230,1983,50,White,Female,12,Strong Republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
14211,231,1983,60,White,Female,9,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
14212,232,1983,54,White,Female,12,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14213,233,1983,24,White,Male,12,Independent,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
14214,234,1983,41,White,Female,16,Strong Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14215,235,1983,43,White,Male,12,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14216,236,1983,64,White,Female,16,Strong Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,NA
14217,237,1983,59,White,Male,14,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
14218,238,1983,60,White,Female,12,Strong Republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
14219,239,1983,53,White,Male,18,Strong Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14220,240,1983,64,White,Male,14,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14221,241,1983,19,White,Male,11,"Ind,Near Dem",NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14222,242,1983,58,White,Female,12,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14223,243,1983,30,White,Male,11,Strong Democrat,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
14224,244,1983,44,White,Female,12,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14225,245,1983,79,White,Female,6,Independent,NA,FALSE,NA,TRUE,FALSE,NA,TRUE,FALSE,NA
14226,246,1983,37,White,Female,14,"Ind,Near Rep",NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14227,247,1983,30,White,Male,16,Strong Republican,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14228,248,1983,35,White,Female,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14229,249,1983,79,White,Female,9,Not Str Republican,NA,FALSE,NA,TRUE,TRUE,NA,TRUE,TRUE,NA
14230,250,1983,63,White,Male,16,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14231,251,1983,37,White,Male,12,"Ind,Near Rep",NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14232,252,1983,60,White,Male,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14233,253,1983,24,White,Male,16,"Ind,Near Dem",NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
14234,254,1983,29,Black,Female,12,Not Str Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14235,255,1983,33,White,Female,17,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14236,256,1983,62,White,Female,12,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA
14237,257,1983,35,White,Female,17,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14238,258,1983,23,Black,Female,6,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
14239,259,1983,33,White,Male,14,Other Party,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14240,260,1983,26,White,Female,16,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14241,261,1983,55,White,Female,15,Strong Democrat,NA,FALSE,TRUE,NA,TRUE,TRUE,TRUE,FALSE,NA
14242,262,1983,40,White,Female,12,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14243,263,1983,28,White,Male,16,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14244,264,1983,36,White,Female,12,Strong Democrat,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14245,265,1983,72,White,Male,12,Independent,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
14246,266,1983,51,White,Female,12,Strong Democrat,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
14247,267,1983,23,White,Male,16,Not Str Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
14248,268,1983,31,White,Female,17,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14249,269,1983,68,White,Female,16,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14250,270,1983,59,White,Female,15,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14251,271,1983,46,White,Female,14,Not Str Republican,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
14252,272,1983,30,White,Male,16,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
14253,273,1983,45,White,Female,14,Strong Republican,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA
14254,274,1983,54,White,Male,18,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
14255,275,1983,24,White,Female,16,Not Str Republican,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14256,276,1983,81,White,Female,15,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
