row_number,id,year,age,race,sex,education,party_id,religious_activity,ab_any,ab_defect,ab_no_more,ab_health,ab_poor,ab_rape,ab_single,hispanic,party_val
10373,1253,1978,41,White,Male,12,Strong Democrat,NA,0,0,0,1,0,0,0,2,-3
10374,1254,1978,41,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10375,1255,1978,66,White,Male,10,Strong Democrat,NA,0,1,1,1,1,1,1,2,-3
10376,1256,1978,29,White,Female,13,Strong Democrat,NA,0,0,0,1,0,1,0,2,-3
10377,1257,1978,23,White,Male,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
10379,1259,1978,44,White,Male,19,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10380,1260,1978,23,White,Female,13,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
10381,1261,1978,67,White,Female,11,"Ind,Near Dem",NA,0,1,0,1,1,1,0,2,-1
10382,1262,1978,53,Black,Female,11,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10383,1263,1978,51,White,Male,9,Not Str Democrat,NA,1,1,0,1,0,1,1,2,-2
10384,1264,1978,72,White,Male,10,Strong Republican,NA,1,1,1,1,1,1,1,2,3
10385,1265,1978,26,White,Male,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10386,1266,1978,54,White,Female,16,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
10387,1267,1978,49,White,Female,12,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
10389,1269,1978,41,White,Female,13,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10390,1270,1978,58,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10391,1271,1978,49,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10392,1272,1978,68,White,Female,14,Not Str Republican,NA,0,1,0,1,1,1,0,2,2
10393,1273,1978,44,White,Male,14,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
10394,1274,1978,29,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10395,1275,1978,62,White,Female,11,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10396,1276,1978,65,White,Female,8,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10397,1277,1978,58,White,Female,15,Not Str Republican,NA,0,1,0,1,0,0,0,2,2
10398,1278,1978,50,White,Male,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10399,1279,1978,45,White,Male,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10400,1280,1978,69,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10401,1281,1978,62,White,Male,12,"Ind,Near Rep",NA,0,1,0,1,0,1,1,2,1
10402,1282,1978,68,White,Female,8,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10403,1283,1978,37,White,Male,13,Independent,NA,1,1,1,1,1,1,1,2,0
10404,1284,1978,49,White,Male,12,Independent,NA,1,1,0,1,1,1,0,2,0
10405,1285,1978,54,White,Female,8,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10406,1286,1978,55,White,Male,12,Not Str Democrat,NA,0,0,0,1,0,0,0,2,-2
10407,1287,1978,45,White,Male,14,Other Party,NA,1,1,1,1,1,1,1,2,0
10408,1288,1978,50,White,Male,10,Independent,NA,1,1,1,1,1,1,1,2,0
10409,1289,1978,30,White,Female,12,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
10410,1290,1978,21,White,Male,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10411,1291,1978,57,White,Female,14,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
10412,1292,1978,40,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
10413,1293,1978,34,White,Female,17,Independent,NA,1,1,1,1,1,1,1,2,0
10414,1294,1978,41,White,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10415,1295,1978,33,White,Male,15,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10416,1296,1978,48,White,Male,20,Not Str Democrat,NA,0,1,1,1,1,1,1,2,-2
10417,1297,1978,38,White,Male,16,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
10418,1298,1978,52,White,Female,10,Strong Democrat,NA,0,1,1,1,1,1,0,2,-3
10419,1299,1978,21,White,Female,12,Not Str Democrat,NA,0,1,0,1,1,1,0,2,-2
10420,1300,1978,43,White,Male,8,Independent,NA,0,1,0,1,0,0,0,2,0
10421,1301,1978,29,White,Female,9,Independent,NA,0,1,1,1,1,1,1,2,0
10422,1302,1978,60,White,Female,15,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
10423,1303,1978,25,White,Male,12,"Ind,Near Dem",NA,0,0,0,1,0,1,0,2,-1
10424,1304,1978,66,White,Male,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10425,1305,1978,26,White,Female,12,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
10427,1307,1978,41,White,Male,9,Strong Democrat,NA,0,1,0,1,1,1,0,2,-3
10429,1309,1978,55,White,Female,11,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
10430,1310,1978,47,White,Female,12,Strong Democrat,NA,0,1,0,1,1,1,1,2,-3
10431,1311,1978,65,White,Male,10,Not Str Democrat,NA,0,1,1,1,1,1,0,2,-2
10432,1312,1978,23,White,Female,11,Independent,NA,1,1,1,1,0,1,1,2,0
10433,1313,1978,29,White,Female,11,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
10434,1314,1978,60,White,Male,9,Not Str Democrat,NA,0,1,0,1,1,1,0,2,-2
10435,1315,1978,53,White,Male,10,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10436,1316,1978,60,White,Female,16,Strong Republican,NA,1,1,1,1,1,1,1,2,3
10438,1318,1978,62,White,Female,8,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
10439,1319,1978,61,White,Female,8,Independent,NA,0,1,0,1,1,1,1,2,0
10440,1320,1978,36,White,Female,12,Independent,NA,1,1,1,1,1,1,1,2,0
10441,1321,1978,51,White,Male,12,Strong Democrat,NA,0,0,0,1,0,0,0,2,-3
10442,1322,1978,31,White,Female,12,Strong Republican,NA,0,0,0,0,0,0,0,2,3
10443,1323,1978,38,White,Male,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10444,1324,1978,28,White,Female,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10445,1325,1978,64,White,Female,12,Independent,NA,0,1,0,1,1,0,0,2,0
10446,1326,1978,34,White,Female,10,Independent,NA,1,1,1,1,0,1,1,2,0
10447,1327,1978,46,White,Male,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10448,1328,1978,40,White,Female,12,"Ind,Near Rep",NA,0,0,0,0,0,0,0,2,1
10449,1329,1978,50,White,Male,8,Strong Democrat,NA,0,0,0,1,1,0,0,2,-3
10450,1330,1978,57,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
10451,1331,1978,64,White,Male,7,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10452,1332,1978,37,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10453,1333,1978,51,White,Female,14,Strong Democrat,NA,0,1,1,1,1,1,0,2,-3
10454,1334,1978,40,White,Male,12,"Ind,Near Dem",NA,1,1,0,1,0,1,0,2,-1
10457,1337,1978,22,White,Male,13,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10458,1338,1978,54,White,Male,11,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10459,1339,1978,47,White,Female,12,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10461,1341,1978,25,White,Female,12,Independent,NA,1,1,1,1,1,1,1,2,0
10462,1342,1978,61,White,Female,12,"Ind,Near Dem",NA,0,1,0,1,1,1,0,2,-1
10463,1343,1978,68,White,Male,10,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
10464,1344,1978,65,White,Male,12,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
10466,1346,1978,81,White,Male,12,Not Str Republican,NA,0,1,0,1,1,1,0,2,2
10467,1347,1978,74,White,Male,14,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10468,1348,1978,88,White,Female,14,Strong Republican,NA,0,1,0,1,0,1,0,2,3
10469,1349,1978,20,White,Female,13,Not Str Democrat,NA,0,0,0,1,0,1,0,2,-2
10470,1350,1978,35,White,Male,17,Independent,NA,0,0,0,0,0,0,0,2,0
10471,1351,1978,19,White,Female,12,"Ind,Near Rep",NA,0,1,1,1,1,1,0,2,1
10472,1352,1978,44,White,Male,12,Not Str Democrat,NA,0,0,0,1,0,0,0,2,-2
10473,1353,1978,62,White,Male,12,Independent,NA,0,1,1,1,1,1,1,2,0
10474,1354,1978,24,White,Female,12,Not Str Republican,NA,0,0,0,1,0,1,0,2,2
10475,1355,1978,66,White,Male,16,"Ind,Near Dem",NA,0,1,0,1,0,1,1,2,-1
10476,1356,1978,58,White,Female,14,Independent,NA,1,1,1,1,1,1,1,2,0
10477,1357,1978,65,White,Female,15,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10478,1358,1978,64,White,Female,15,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10483,1363,1978,57,White,Female,9,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10484,1364,1978,75,White,Female,11,Not Str Democrat,NA,0,0,0,1,0,1,0,2,-2
10485,1365,1978,20,White,Female,11,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10487,1367,1978,59,White,Female,13,Strong Democrat,NA,0,1,1,1,0,1,0,2,-3
10488,1368,1978,20,White,Female,13,Strong Republican,NA,0,1,0,1,0,1,0,2,3
10489,1369,1978,50,White,Male,8,Independent,NA,1,1,1,1,1,1,1,2,0
10490,1370,1978,33,White,Male,14,Strong Democrat,NA,1,1,0,1,0,0,0,2,-3
10491,1371,1978,43,White,Male,13,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
10492,1372,1978,26,White,Male,12,Independent,NA,0,1,0,1,0,1,0,2,0
10493,1373,1978,53,White,Male,6,Not Str Democrat,NA,0,0,0,1,0,0,0,2,-2
10494,1374,1978,35,Black,Male,12,Independent,NA,0,0,0,1,0,0,0,2,0
10495,1375,1978,61,Black,Female,5,Strong Democrat,NA,0,0,0,1,0,0,0,2,-3
10496,1376,1978,45,White,Female,14,Independent,NA,1,1,1,1,1,1,1,2,0
10497,1377,1978,40,White,Male,16,Strong Republican,NA,1,1,1,1,1,1,1,2,3
10499,1379,1978,36,White,Female,15,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10500,1380,1978,24,White,Male,13,Not Str Democrat,NA,0,1,0,1,1,1,1,2,-2
10501,1381,1978,30,White,Female,12,"Ind,Near Dem",NA,0,1,1,1,1,1,1,2,-1
10502,1382,1978,42,White,Female,13,"Ind,Near Dem",NA,0,0,0,0,0,0,0,2,-1
10503,1383,1978,54,White,Male,16,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
10504,1384,1978,47,White,Female,18,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
10505,1385,1978,29,White,Male,12,Independent,NA,0,1,0,1,1,1,1,2,0
10506,1386,1978,50,White,Female,16,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
10507,1387,1978,32,White,Male,12,Independent,NA,0,1,1,1,1,1,0,2,0
10508,1388,1978,26,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
10509,1389,1978,43,White,Female,12,Independent,NA,0,1,1,1,1,1,0,2,0
10510,1390,1978,59,White,Male,12,Strong Republican,NA,0,1,0,1,0,1,0,2,3
10511,1391,1978,76,Black,Male,0,Not Str Democrat,NA,0,1,0,1,1,0,1,2,-2
10513,1393,1978,32,Black,Male,12,"Ind,Near Rep",NA,0,0,0,1,0,0,0,2,1
10514,1394,1978,55,White,Female,12,Not Str Democrat,NA,0,0,0,1,0,1,0,2,-2
10515,1395,1978,73,White,Male,7,Independent,NA,0,0,0,0,0,1,0,2,0
10516,1396,1978,19,Black,Male,11,Independent,NA,1,1,0,1,1,1,1,2,0
10518,1398,1978,18,Black,Female,11,Independent,NA,0,1,0,1,0,1,0,2,0
10519,1399,1978,31,Black,Male,12,Not Str Democrat,NA,1,1,1,1,0,1,1,2,-2
10520,1400,1978,31,Black,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10522,1402,1978,25,Black,Female,12,Independent,NA,0,0,0,1,0,0,0,2,0
10523,1403,1978,25,Black,Male,12,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
10524,1404,1978,68,White,Male,12,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
10525,1405,1978,80,White,Female,16,Independent,NA,0,1,0,1,1,1,0,2,0
10526,1406,1978,73,White,Female,11,"Ind,Near Rep",NA,0,1,0,1,1,1,1,2,1
10527,1407,1978,73,White,Female,9,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10528,1408,1978,21,White,Male,12,"Ind,Near Dem",NA,0,1,0,1,1,1,1,2,-1
10529,1409,1978,40,White,Female,12,"Ind,Near Rep",NA,1,1,0,1,1,1,1,2,1
10531,1411,1978,23,White,Female,12,"Ind,Near Dem",NA,1,1,1,1,0,1,1,2,-1
10532,1412,1978,29,White,Male,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10533,1413,1978,33,White,Female,13,Not Str Democrat,NA,0,0,0,1,0,0,0,2,-2
10534,1414,1978,28,White,Male,16,Not Str Republican,NA,0,0,0,1,0,1,0,2,2
10535,1415,1978,55,White,Female,12,Not Str Democrat,NA,0,0,0,1,0,0,0,2,-2
10536,1416,1978,21,White,Male,12,Not Str Democrat,NA,0,1,1,1,1,1,1,2,-2
10537,1417,1978,71,White,Male,15,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10538,1418,1978,86,White,Female,18,Not Str Republican,NA,0,1,0,1,0,1,1,2,2
10539,1419,1978,49,White,Female,12,Strong Republican,NA,1,1,1,1,1,1,1,2,3
10540,1420,1978,62,White,Male,12,Strong Republican,NA,1,1,1,1,1,1,1,2,3
10541,1421,1978,55,White,Female,12,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
10542,1422,1978,25,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10543,1423,1978,22,White,Male,12,Independent,NA,1,1,1,1,1,1,1,2,0
10544,1424,1978,64,White,Female,8,Not Str Republican,NA,0,1,0,0,0,0,0,2,2
10545,1425,1978,25,White,Male,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10546,1426,1978,86,White,Female,8,Not Str Republican,NA,0,1,0,1,1,0,0,2,2
10547,1427,1978,23,White,Female,12,Not Str Republican,NA,0,0,0,0,0,0,0,2,2
10548,1428,1978,74,White,Female,12,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10549,1429,1978,26,White,Female,16,"Ind,Near Dem",NA,0,0,0,1,0,1,0,2,-1
10550,1430,1978,68,White,Female,12,"Ind,Near Rep",NA,0,1,1,1,1,1,1,2,1
10551,1431,1978,43,White,Male,12,Not Str Democrat,NA,1,1,0,1,0,1,1,2,-2
10552,1432,1978,74,White,Female,12,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
10553,1433,1978,27,White,Female,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10554,1434,1978,23,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10555,1435,1978,37,White,Male,14,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10556,1436,1978,28,Other,Female,14,Independent,NA,1,1,1,1,1,1,1,2,0
10557,1437,1978,58,White,Male,9,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10558,1438,1978,35,White,Male,16,"Ind,Near Rep",NA,0,0,0,0,0,0,0,2,1
10559,1439,1978,67,White,Female,7,"Ind,Near Dem",NA,1,1,0,1,0,1,0,2,-1
10560,1440,1978,51,White,Male,12,Not Str Democrat,NA,0,1,0,1,1,1,0,2,-2
10561,1441,1978,28,White,Female,13,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10562,1442,1978,67,White,Male,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10563,1443,1978,19,White,Female,10,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
10565,1445,1978,33,White,Female,12,Not Str Republican,NA,0,1,1,1,0,1,0,2,2
10567,1447,1978,29,White,Female,17,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10568,1448,1978,61,White,Female,14,Not Str Democrat,NA,0,1,1,1,1,1,0,2,-2
10569,1449,1978,55,White,Female,11,Independent,NA,0,1,0,1,0,1,0,2,0
10570,1450,1978,73,White,Female,8,Not Str Republican,NA,0,1,0,1,0,0,0,2,2
10571,1451,1978,70,White,Female,12,Independent,NA,0,0,0,0,0,1,0,2,0
10572,1452,1978,24,White,Female,14,Independent,NA,1,1,1,1,1,1,1,2,0
10573,1453,1978,30,White,Male,16,Not Str Democrat,NA,0,1,1,1,0,0,0,2,-2
10574,1454,1978,64,White,Female,8,Strong Republican,NA,0,0,0,0,0,0,0,2,3
10575,1455,1978,48,White,Male,8,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
10576,1456,1978,38,White,Female,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10577,1457,1978,43,White,Male,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10578,1458,1978,76,White,Female,14,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10579,1459,1978,28,White,Female,16,Not Str Republican,NA,0,1,0,1,1,1,0,2,2
10580,1460,1978,42,White,Female,11,Not Str Democrat,NA,0,1,0,1,1,1,1,2,-2
10581,1461,1978,32,White,Male,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10582,1462,1978,33,White,Male,18,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10583,1463,1978,23,White,Male,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10584,1464,1978,32,White,Male,12,Not Str Republican,NA,0,1,0,1,0,0,0,2,2
10585,1465,1978,28,White,Female,13,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
10586,1466,1978,63,White,Female,11,Independent,NA,1,1,1,1,1,1,1,2,0
10587,1467,1978,23,White,Male,12,"Ind,Near Rep",NA,0,1,1,1,1,1,0,2,1
10588,1468,1978,74,White,Male,9,Strong Democrat,NA,0,0,0,1,0,0,0,2,-3
10591,1471,1978,43,White,Male,8,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10592,1472,1978,32,White,Female,11,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10593,1473,1978,55,White,Female,14,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10595,1475,1978,57,White,Female,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10596,1476,1978,69,White,Female,8,Strong Republican,NA,0,1,0,1,0,0,0,2,3
10597,1477,1978,49,White,Female,10,Independent,NA,0,1,0,1,0,1,1,2,0
10598,1478,1978,63,White,Female,8,"Ind,Near Dem",NA,0,1,0,1,1,1,0,2,-1
10599,1479,1978,52,White,Male,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10600,1480,1978,48,White,Male,8,Not Str Democrat,NA,0,0,0,1,0,0,0,2,-2
10601,1481,1978,40,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
10602,1482,1978,52,White,Male,8,Not Str Democrat,NA,0,0,0,1,0,1,0,2,-2
10603,1483,1978,71,White,Male,8,Strong Republican,NA,0,1,0,1,0,1,0,2,3
10604,1484,1978,72,White,Female,7,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10605,1485,1978,40,White,Male,6,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
10606,1486,1978,40,White,Female,4,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10607,1487,1978,37,White,Male,9,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10608,1488,1978,34,White,Male,10,Strong Democrat,NA,0,1,0,1,0,0,0,2,-3
10609,1489,1978,32,White,Male,13,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
10610,1490,1978,28,White,Female,9,"Ind,Near Dem",NA,0,0,0,0,0,0,0,2,-1
10611,1491,1978,26,White,Female,12,Not Str Democrat,NA,1,1,0,1,1,1,1,2,-2
10613,1493,1978,61,White,Female,8,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10614,1494,1978,35,White,Male,13,Strong Republican,NA,1,1,1,1,1,1,1,2,3
10615,1495,1978,51,White,Female,17,Strong Republican,NA,0,1,0,1,0,1,0,2,3
10616,1496,1978,50,White,Male,8,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10617,1497,1978,34,White,Male,18,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10618,1498,1978,49,White,Female,7,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10619,1499,1978,70,White,Female,14,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
10620,1500,1978,55,White,Female,14,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10621,1501,1978,36,White,Female,12,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10622,1502,1978,22,White,Female,10,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
10624,1504,1978,22,White,Male,10,Strong Republican,NA,0,1,0,1,1,1,0,2,3
10625,1505,1978,43,White,Male,12,Strong Republican,NA,0,0,0,1,0,0,0,2,3
10626,1506,1978,70,White,Male,12,Not Str Republican,NA,0,1,0,1,1,1,0,2,2
10627,1507,1978,35,White,Male,10,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
10628,1508,1978,33,White,Female,10,Strong Republican,NA,0,1,0,1,0,1,0,2,3
10629,1509,1978,22,White,Female,12,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10631,1511,1978,31,White,Female,14,Strong Republican,NA,0,1,0,1,0,1,0,2,3
10633,1513,1978,50,White,Female,7,Not Str Republican,NA,0,0,0,0,0,0,0,2,2
10635,1515,1978,25,White,Male,10,Strong Republican,NA,1,1,1,1,1,1,1,2,3
10636,1516,1978,58,White,Male,15,Strong Democrat,NA,0,0,0,1,0,1,0,2,-3
10637,1517,1978,70,White,Female,8,Not Str Democrat,NA,0,1,1,1,1,1,0,2,-2
10638,1518,1978,33,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10639,1519,1978,33,White,Male,14,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
10640,1520,1978,60,White,Male,7,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10641,1521,1978,40,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10642,1522,1978,52,White,Female,10,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10643,1523,1978,84,White,Male,0,Strong Democrat,NA,0,0,0,0,0,0,0,2,-3
10644,1524,1978,66,White,Male,10,Not Str Republican,NA,0,1,0,1,0,0,0,2,2
10645,1525,1978,57,White,Female,11,Strong Republican,NA,0,0,0,1,0,1,0,2,3
10646,1526,1978,39,Black,Female,12,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
10647,1527,1978,42,Black,Female,8,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10648,1528,1978,31,Black,Female,10,Strong Democrat,NA,0,1,1,1,1,1,0,2,-3
10649,1529,1978,65,Black,Female,7,Strong Democrat,NA,0,1,1,1,0,1,1,2,-3
10650,1530,1978,68,White,Female,10,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
10651,1531,1978,33,White,Male,10,Independent,NA,0,0,0,1,0,0,0,2,0
10652,1532,1978,38,White,Female,12,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
10653,1,1980,62,White,Male,9,Strong Democrat,NA,0,0,0,0,0,0,0,2,-3
10654,2,1980,77,White,Male,10,Not Str Republican,NA,0,0,0,0,0,0,0,2,2
10655,3,1980,87,White,Female,4,Independent,NA,0,0,0,0,0,0,0,2,0
10656,4,1980,28,White,Female,14,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10657,5,1980,24,Other,Female,12,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
10658,6,1980,30,White,Male,12,Independent,NA,0,0,0,1,0,0,0,2,0
10659,7,1980,63,White,Male,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
10660,8,1980,59,White,Female,16,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
10661,9,1980,62,White,Male,17,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10662,10,1980,38,White,Female,10,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
10663,11,1980,74,White,Female,12,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
10664,12,1980,44,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10666,14,1980,45,White,Female,8,Not Str Democrat,NA,0,1,1,1,1,1,0,2,-2
10667,15,1980,65,White,Male,14,Strong Democrat,NA,1,1,1,1,0,1,0,2,-3
10668,16,1980,24,White,Male,12,Independent,NA,1,1,1,1,1,1,1,2,0
10669,17,1980,36,White,Female,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
10670,18,1980,34,White,Female,13,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
10673,21,1980,24,Black,Female,15,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10674,22,1980,83,Black,Female,6,Strong Democrat,NA,0,1,1,1,0,1,0,2,-3
10675,23,1980,73,White,Female,8,Strong Democrat,NA,0,0,0,0,0,1,0,2,-3
10676,24,1980,65,White,Female,9,Strong Democrat,NA,0,1,0,1,0,1,1,2,-3
10677,25,1980,52,White,Male,12,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
10678,26,1980,18,Black,Female,11,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
10679,27,1980,67,White,Female,7,Not Str Republican,NA,0,1,0,1,1,1,1,2,2
10680,28,1980,58,White,Male,11,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
10681,29,1980,70,White,Female,8,Independent,NA,0,0,0,0,0,0,0,2,0
10683,31,1980,80,White,Male,6,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
10684,32,1980,62,White,Female,6,Strong Democrat,NA,0,1,0,1,0,1,1,2,-3
10685,33,1980,20,White,Male,12,"Ind,Near Dem",NA,0,1,0,0,0,1,0,2,-1
10686,34,1980,22,White,Female,7,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
10687,35,1980,58,White,Male,5,Strong Democrat,NA,0,1,0,1,0,1,1,2,-3
10689,37,1980,23,White,Female,9,Independent,NA,0,1,1,1,1,1,1,2,0
10691,39,1980,43,White,Male,12,Other Party,NA,1,1,1,1,1,1,1,2,0
10692,40,1980,37,White,Male,12,Independent,NA,0,1,0,1,0,1,0,2,0
10696,44,1980,48,White,Female,11,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10697,45,1980,27,White,Male,19,Strong Republican,NA,0,1,1,1,0,1,1,2,3
10698,46,1980,26,White,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
10699,47,1980,35,White,Male,15,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
10700,48,1980,36,White,Female,6,Not Str Democrat,NA,1,1,0,1,1,0,0,2,-2
10701,49,1980,26,White,Female,8,Independent,NA,0,0,0,0,0,0,0,2,0
10703,51,1980,29,Black,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
